Left	Right	k	Cumulative	Norm	RAS	StdErr
<NA19256>	TSI2	5	False	77818002	1.3874374711491829e-2	4.7776072456679035e-5
<NA19256>	TSI2	6	False	77818002	1.1006035748704544e-2	3.965411376304189e-5
<NA19256>	TSI2	7	False	77818002	8.932970260776503e-3	3.4331887359063846e-5
<NA19256>	TSI2	8	False	77818002	7.501049233899808e-3	3.28617761279987e-5
<NA19256>	TSI2	9	False	77818002	6.424553739047245e-3	2.899683626391975e-5
<NA19256>	TSI2	10	False	77818002	5.523855307070646e-3	2.742671853213206e-5
<NA19256>	CHB2	2	False	77818002	4.604441767386513e-2	8.316927378802062e-5
<NA19256>	CHB2	3	False	77818002	2.6078220529572822e-2	6.303837302063095e-5
<NA19256>	CHB2	4	False	77818002	1.815938663708638e-2	5.14021065412126e-5
<NA19256>	CHB2	5	False	77818002	1.3858331244675882e-2	4.7731870152354916e-5
<NA19256>	CHB2	6	False	77818002	1.099264411190033e-2	3.95957884447903e-5
<NA19256>	CHB2	7	False	77818002	8.921671949937296e-3	3.429061879018818e-5
<NA19256>	CHB2	8	False	77818002	7.491249191343353e-3	3.2775113316729464e-5
<NA19256>	CHB2	9	False	77818002	6.416667063696126e-3	2.8924857072079807e-5
<NA19256>	CHB2	10	False	77818002	5.5172806916963715e-3	2.738525412922532e-5
<NA19256>	YRI2	2	False	77818002	4.591687167584781e-2	8.271475963708801e-5
<NA19256>	YRI2	3	False	77818002	2.593480013238406e-2	6.234761647144723e-5
<NA19256>	YRI2	4	False	77818002	1.8011679323494678e-2	5.065693473518959e-5
<NA19256>	YRI2	5	False	77818002	1.370713344831479e-2	4.685194454057877e-5
<NA19256>	YRI2	6	False	77818002	1.0843487334044017e-2	3.8764821858713914e-5
<NA19256>	YRI2	7	False	77818002	8.777331925501439e-3	3.3465342595987216e-5
<NA19256>	YRI2	8	False	77818002	7.350452179187916e-3	3.197570212195199e-5
<NA19256>	YRI2	9	False	77818002	6.278736640863537e-3	2.8091043977183182e-5
<NA19256>	YRI2	10	False	77818002	5.384777682626595e-3	2.65035808464584e-5
<NA19257>	CEU2	2	False	77818002	4.607936136745809e-2	8.286702054617627e-5
<NA19257>	CEU2	3	False	77818002	2.6114469207399016e-2	6.26464219758172e-5
<NA19257>	CEU2	4	False	77818002	1.8182581551319892e-2	5.139542348444988e-5
<NA19257>	CEU2	5	False	77818002	1.3883113043132415e-2	4.7949950626683164e-5
<NA19257>	CEU2	6	False	77818002	1.1015142736311045e-2	3.959961747768437e-5
<NA19257>	CEU2	7	False	77818002	8.940248070980336e-3	3.4568179771035974e-5
<NA19257>	CEU2	8	False	77818002	7.507985761841186e-3	3.288099475568743e-5
<NA19257>	CEU2	9	False	77818002	6.429761235458251e-3	2.883592037692267e-5
<NA19257>	CEU2	10	False	77818002	5.524773894598085e-3	2.7487717294335785e-5
<NA19257>	FIN2	2	False	77818002	4.608539686170117e-2	8.287733936412611e-5
<NA19257>	FIN2	3	False	77818002	2.6115232719014923e-2	6.265333779730748e-5
<NA19257>	FIN2	4	False	77818002	1.818178485362673e-2	5.140285311985601e-5
<NA19257>	FIN2	5	False	77818002	1.3881641760587251e-2	4.795922615089337e-5
<NA19257>	FIN2	6	False	77818002	1.1013447861742343e-2	3.9594914987349384e-5
<NA19257>	FIN2	7	False	77818002	8.938072826287254e-3	3.456467512447718e-5
<NA19257>	FIN2	8	False	77818002	7.506381966825835e-3	3.2896745587893716e-5
<NA19257>	FIN2	9	False	77818002	6.42799823338363e-3	2.881347648581096e-5
<NA19257>	FIN2	10	False	77818002	5.523486526511049e-3	2.7473509079995193e-5
<NA19257>	GBR2	2	False	77818002	4.608007405463635e-2	8.287545723545452e-5
<NA19257>	GBR2	3	False	77818002	2.6115240098040265e-2	6.264710342262063e-5
<NA19257>	GBR2	4	False	77818002	1.8183480305001498e-2	5.139852309392539e-5
<NA19257>	GBR2	5	False	77818002	1.3883760975074114e-2	4.795340358081039e-5
<NA19257>	GBR2	6	False	77818002	1.1015786155767909e-2	3.960197154897997e-5
<NA19257>	GBR2	7	False	77818002	8.940741831566618e-3	3.457178851983384e-5
<NA19257>	GBR2	8	False	77818002	7.508547445260252e-3	3.2895294745774726e-5
<NA19257>	GBR2	9	False	77818002	6.4301306340314975e-3	2.8833305840772487e-5
<NA19257>	GBR2	10	False	77818002	5.525187843446359e-3	2.7492849841250907e-5
<NA19257>	IBS2	2	False	77818002	4.60753214550906e-2	8.286133387032614e-5
<NA19257>	IBS2	3	False	77818002	2.6112151983009094e-2	6.2641779725895e-5
<NA19257>	IBS2	4	False	77818002	1.818080703962856e-2	5.138562283268181e-5
<NA19257>	IBS2	5	False	77818002	1.3881548164872479e-2	4.795356579641985e-5
<NA19257>	IBS2	6	False	77818002	1.1013923965085295e-2	3.958686020181134e-5
<NA19257>	IBS2	7	False	77818002	8.939022294120387e-3	3.455246657664297e-5
<NA19257>	IBS2	8	False	77818002	7.506775445952291e-3	3.287271676374047e-5
<NA19257>	IBS2	9	False	77818002	6.4286901610442785e-3	2.882192949744827e-5
<NA19257>	IBS2	10	False	77818002	5.5236845790392775e-3	2.747107848291995e-5
<NA19257>	TSI2	2	False	77818002	4.6068535444194e-2	8.284572841102305e-5
<NA19257>	TSI2	3	False	77818002	2.611152099301075e-2	6.263572583178545e-5
<NA19257>	TSI2	4	False	77818002	1.8181755865252298e-2	5.1390919479250735e-5
<NA19257>	TSI2	5	False	77818002	1.3883275455245663e-2	4.796557987344668e-5
<NA19257>	TSI2	6	False	77818002	1.1015447238520656e-2	3.959992484516326e-5
<NA19257>	TSI2	7	False	77818002	8.940639712744343e-3	3.456578202123071e-5
<NA19257>	TSI2	8	False	77818002	7.508470854854388e-3	3.2888016465637983e-5
<NA19257>	TSI2	9	False	77818002	6.430141563485777e-3	2.8826316549269586e-5
<NA19257>	TSI2	10	False	77818002	5.5251509125344225e-3	2.7476422673492776e-5
<NA19257>	CHB2	2	False	77818002	4.604145712929386e-2	8.282783049265063e-5
<NA19257>	CHB2	3	False	77818002	2.608856034480449e-2	6.262029403362788e-5
<NA19257>	CHB2	4	False	77818002	1.816227828518124e-2	5.136950615505188e-5
<NA19257>	CHB2	5	False	77818002	1.3867235334951176e-2	4.7923177103263026e-5
<NA19257>	CHB2	6	False	77818002	1.10020498486804e-2	3.954362606801895e-5
<NA19257>	CHB2	7	False	77818002	8.929342710583736e-3	3.452879372932257e-5
<NA19257>	CHB2	8	False	77818002	7.498675538081823e-3	3.2799032959110825e-5
<NA19257>	CHB2	9	False	77818002	6.422255916598532e-3	2.8759132563359863e-5
<NA19257>	CHB2	10	False	77818002	5.518600603139065e-3	2.7440070971915426e-5
<NA19257>	YRI2	2	False	77818002	4.5913926923271016e-2	8.237639095654727e-5
<NA19257>	YRI2	3	False	77818002	2.594498965859972e-2	6.193548561534313e-5
<NA19257>	YRI2	4	False	77818002	1.8014526045137272e-2	5.0628736888918696e-5
<NA19257>	YRI2	5	False	77818002	1.3715843729345463e-2	4.7036187174433804e-5
<NA19257>	YRI2	6	False	77818002	1.0852655857677859e-2	3.8708230871116674e-5
<NA19257>	YRI2	7	False	77818002	8.784770833434086e-3	3.3688959170937134e-5
<NA19257>	YRI2	8	False	77818002	7.3576079784334406e-3	3.200265035890012e-5
<NA19257>	YRI2	9	False	77818002	6.284149117211081e-3	2.7935919493850607e-5
<NA19257>	YRI2	10	False	77818002	5.3860186428817715e-3	2.655247143178735e-5
<HG02348>	CEU2	2	False	77818002	4.6238154329412195e-2	8.298874107148106e-5
<HG02348>	CEU2	3	False	77818002	2.627346135205636e-2	6.312198627093906e-5
<HG02348>	CEU2	4	False	77818002	1.8347033103765478e-2	5.1736683902199494e-5
<HG02348>	CEU2	5	False	77818002	1.4039742915373807e-2	4.7999433230931915e-5
<HG02348>	CEU2	6	False	77818002	1.1172518467294924e-2	4.028255964149411e-5
<HG02348>	CEU2	7	False	77818002	9.087437530955441e-3	3.488496080858394e-5
<HG02348>	CEU2	8	False	77818002	7.656983929266794e-3	3.3378251103071744e-5
<HG02348>	CEU2	9	False	77818002	6.573912811450479e-3	2.9605805106178295e-5
<HG02348>	CEU2	10	False	77818002	5.6677526640215034e-3	2.8221820551203478e-5
<HG02348>	FIN2	2	False	77818002	4.6244206747892265e-2	8.299903941485053e-5
<HG02348>	FIN2	3	False	77818002	2.627425937454301e-2	6.312912955599194e-5
<HG02348>	FIN2	4	False	77818002	1.834626740624028e-2	5.174409625227363e-5
<HG02348>	FIN2	5	False	77818002	1.4038314854216685e-2	4.800474318847046e-5
<HG02348>	FIN2	6	False	77818002	1.1170869861139302e-2	4.0277894487778715e-5
<HG02348>	FIN2	7	False	77818002	9.085315774800058e-3	3.488158562535898e-5
<HG02348>	FIN2	8	False	77818002	7.655426502024062e-3	3.3393203409839696e-5
<HG02348>	FIN2	9	False	77818002	6.5722030991945315e-3	2.9582829892854472e-5
<HG02348>	FIN2	10	False	77818002	5.666501992714507e-3	2.8206887735578946e-5
<HG02348>	GBR2	2	False	77818002	4.62388650829873e-2	8.299690312056062e-5
<HG02348>	GBR2	3	False	77818002	2.6274232474908593e-2	6.312282773315826e-5
<HG02348>	GBR2	4	False	77818002	1.8347936200611405e-2	5.173953567856727e-5
<HG02348>	GBR2	5	False	77818002	1.4040395502327267e-2	4.8002459923395774e-5
<HG02348>	GBR2	6	False	77818002	1.1173171570769013e-2	4.028453768808459e-5
<HG02348>	GBR2	7	False	77818002	9.087929907951205e-3	3.4888201019436836e-5
<HG02348>	GBR2	8	False	77818002	7.657549607533685e-3	3.339103520245303e-5
<HG02348>	GBR2	9	False	77818002	6.574285632158854e-3	2.9603233967141767e-5
<HG02348>	GBR2	10	False	77818002	5.668167995716015e-3	2.8227026225945253e-5
<HG02348>	IBS2	2	False	77818002	4.623409534222623e-2	8.298288793795611e-5
<HG02348>	IBS2	3	False	77818002	2.6271103176406654e-2	6.311684910250244e-5
<HG02348>	IBS2	4	False	77818002	1.834521684877714e-2	5.172632245739616e-5
<HG02348>	IBS2	5	False	77818002	1.4038129726626198e-2	4.800106477597043e-5
<HG02348>	IBS2	6	False	77818002	1.117124020810946e-2	4.0268988884464916e-5
<HG02348>	IBS2	7	False	77818002	9.08614619605811e-3	3.4870198418306724e-5
<HG02348>	IBS2	8	False	77818002	7.6556964287003955e-3	3.3369095547317066e-5
<HG02348>	IBS2	9	False	77818002	6.572743895674004e-3	2.9590301212622173e-5
<HG02348>	IBS2	10	False	77818002	5.666537312340174e-3	2.8203646302404502e-5
<HG02348>	TSI2	2	False	77818002	4.622732643472911e-2	8.296691717620917e-5
<HG02348>	TSI2	3	False	77818002	2.6270503547740243e-2	6.31117405578473e-5
<HG02348>	TSI2	4	False	77818002	1.8346187703824263e-2	5.173205661530945e-5
<HG02348>	TSI2	5	False	77818002	1.4039887888788545e-2	4.8012297301450914e-5
<HG02348>	TSI2	6	False	77818002	1.1172796464487057e-2	4.0282137528888456e-5
<HG02348>	TSI2	7	False	77818002	9.0877861336482e-3	3.4883279313451286e-5
<HG02348>	TSI2	8	False	77818002	7.657434213646104e-3	3.3384291721183665e-5
<HG02348>	TSI2	9	False	77818002	6.5742484746958785e-3	2.9596330052318818e-5
<HG02348>	TSI2	10	False	77818002	5.668086011401694e-3	2.8210628201861223e-5
<HG02348>	CHB2	2	False	77818002	4.6200412878528864e-2	8.295023546546262e-5
<HG02348>	CHB2	3	False	77818002	2.624775475067036e-2	6.309640591726322e-5
<HG02348>	CHB2	4	False	77818002	1.8326953905133173e-2	5.171191427428807e-5
<HG02348>	CHB2	5	False	77818002	1.402410071547134e-2	4.796992934839966e-5
<HG02348>	CHB2	6	False	77818002	1.1159687531346059e-2	4.02256610813594e-5
<HG02348>	CHB2	7	False	77818002	9.076805471523596e-3	3.484306183323308e-5
<HG02348>	CHB2	8	False	77818002	7.647944493627464e-3	3.3298209787065715e-5
<HG02348>	CHB2	9	False	77818002	6.566747858931165e-3	2.9535021824459443e-5
<HG02348>	CHB2	10	False	77818002	5.661855112590107e-3	2.817245333968979e-5
<HG02348>	YRI2	2	False	77818002	4.607093408124636e-2	8.249296260444698e-5
<HG02348>	YRI2	3	False	77818002	2.61014105279483e-2	6.240130896083906e-5
<HG02348>	YRI2	4	False	77818002	1.8175505995447983e-2	5.095682067999851e-5
<HG02348>	YRI2	5	False	77818002	1.3868358628942909e-2	4.7072279088092113e-5
<HG02348>	YRI2	6	False	77818002	1.1005133796798273e-2	3.936781989059647e-5
<HG02348>	YRI2	7	False	77818002	8.926596965008075e-3	3.399501043807701e-5
<HG02348>	YRI2	8	False	77818002	7.50054482129673e-3	3.2470998215179006e-5
<HG02348>	YRI2	9	False	77818002	6.421623305595754e-3	2.8658109135168888e-5
<HG02348>	YRI2	10	False	77818002	5.521733659422185e-3	2.724101291670481e-5
<HG02425>	CEU2	2	False	77818002	4.623195674668383e-2	8.300072411089826e-5
<HG02425>	CEU2	3	False	77818002	2.6267668096305184e-2	6.319887002938504e-5
<HG02425>	CEU2	4	False	77818002	1.833886644733295e-2	5.1764959957789076e-5
<HG02425>	CEU2	5	False	77818002	1.4034700122022549e-2	4.830150634191557e-5
<HG02425>	CEU2	6	False	77818002	1.1163121309536521e-2	4.035712485691407e-5
<HG02425>	CEU2	7	False	77818002	9.08162211803294e-3	3.492236115687634e-5
<HG02425>	CEU2	8	False	77818002	7.6485065425180325e-3	3.333262485608132e-5
<HG02425>	CEU2	9	False	77818002	6.568331886978108e-3	2.954894333642079e-5
<HG02425>	CEU2	10	False	77818002	5.660421024934247e-3	2.8111444834682018e-5
<HG02425>	FIN2	2	False	77818002	4.6237999990968816e-2	8.301060814057915e-5
<HG02425>	FIN2	3	False	77818002	2.6268440285318582e-2	6.320589224471332e-5
<HG02425>	FIN2	4	False	77818002	1.8338086673876812e-2	5.17720674768294e-5
<HG02425>	FIN2	5	False	77818002	1.4033254971029228e-2	4.8309191665595166e-5
<HG02425>	FIN2	6	False	77818002	1.1161448426539957e-2	4.0352782932819694e-5
<HG02425>	FIN2	7	False	77818002	9.079474064726523e-3	3.491956969288972e-5
<HG02425>	FIN2	8	False	77818002	7.646931396162213e-3	3.334790254326699e-5
<HG02425>	FIN2	9	False	77818002	6.566598957716012e-3	2.952572270863694e-5
<HG02425>	FIN2	10	False	77818002	5.659165087573072e-3	2.809682715526205e-5
<HG02425>	GBR2	2	False	77818002	4.6232665404033695e-2	8.30086302470451e-5
<HG02425>	GBR2	3	False	77818002	2.6268439463648836e-2	6.319979681569928e-5
<HG02425>	GBR2	4	False	77818002	1.8339764764502546e-2	5.176764698156198e-5
<HG02425>	GBR2	5	False	77818002	1.4035353017846407e-2	4.830481146068431e-5
<HG02425>	GBR2	6	False	77818002	1.116376630646519e-2	4.035925859514269e-5
<HG02425>	GBR2	7	False	77818002	9.082117548752168e-3	3.492599845336658e-5
<HG02425>	GBR2	8	False	77818002	7.649066799551295e-3	3.334564573771766e-5
<HG02425>	GBR2	9	False	77818002	6.5686994922423934e-3	2.9546432669125786e-5
<HG02425>	GBR2	10	False	77818002	5.660834910147778e-3	2.8116057241714237e-5
<HG02425>	IBS2	2	False	77818002	4.6227905900353944e-2	8.299482770264813e-5
<HG02425>	IBS2	3	False	77818002	2.6265317484911e-2	6.31936876708382e-5
<HG02425>	IBS2	4	False	77818002	1.8337059720448787e-2	5.175488846775503e-5
<HG02425>	IBS2	5	False	77818002	1.4033097961550002e-2	4.830440032043528e-5
<HG02425>	IBS2	6	False	77818002	1.1161852308134244e-2	4.034387511503003e-5
<HG02425>	IBS2	7	False	77818002	9.080329969333896e-3	3.4907396304355024e-5
<HG02425>	IBS2	8	False	77818002	7.647223575899696e-3	3.3323389378723694e-5
<HG02425>	IBS2	9	False	77818002	6.567165464336842e-3	2.9533309192885698e-5
<HG02425>	IBS2	10	False	77818002	5.659226603413147e-3	2.80934470956609e-5
<HG02425>	TSI2	2	False	77818002	4.6221126804248495e-2	8.297863976888773e-5
<HG02425>	TSI2	3	False	77818002	2.626471072727838e-2	6.318895490473092e-5
<HG02425>	TSI2	4	False	77818002	1.833802161074444e-2	5.176044112086146e-5
<HG02425>	TSI2	5	False	77818002	1.403484051953748e-2	4.8316780461183205e-5
<HG02425>	TSI2	6	False	77818002	1.116339565282201e-2	4.035696710893199e-5
<HG02425>	TSI2	7	False	77818002	9.081980003743072e-3	3.4920713031885134e-5
<HG02425>	TSI2	8	False	77818002	7.648960963091927e-3	3.333849843768312e-5
<HG02425>	TSI2	9	False	77818002	6.5686774476926965e-3	2.9539304948369405e-5
<HG02425>	TSI2	10	False	77818002	5.660772242832527e-3	2.810072505123491e-5
<HG02425>	CHB2	2	False	77818002	4.6194154241183456e-2	8.29613565539977e-5
<HG02425>	CHB2	3	False	77818002	2.6241895273935435e-2	6.317391931400077e-5
<HG02425>	CHB2	4	False	77818002	1.831871167906888e-2	5.1740594916099235e-5
<HG02425>	CHB2	5	False	77818002	1.4018974225995087e-2	4.827375392061721e-5
<HG02425>	CHB2	6	False	77818002	1.1150182457679625e-2	4.029919733768314e-5
<HG02425>	CHB2	7	False	77818002	9.070881106140533e-3	3.48818043288182e-5
<HG02425>	CHB2	8	False	77818002	7.639355749458844e-3	3.325233343754504e-5
<HG02425>	CHB2	9	False	77818002	6.561024044002283e-3	2.9474660351425786e-5
<HG02425>	CHB2	10	False	77818002	5.654395112817462e-3	2.8060640928953196e-5
<HG02425>	YRI2	2	False	77818002	4.60648399166303e-2	8.250590382563248e-5
<HG02425>	YRI2	3	False	77818002	2.6095721306969282e-2	6.247665932018313e-5
<HG02425>	YRI2	4	False	77818002	1.8167490344972132e-2	5.0984913698706795e-5
<HG02425>	YRI2	5	False	77818002	1.3863476052017435e-2	4.737362706651427e-5
<HG02425>	YRI2	6	False	77818002	1.0996027689864057e-2	3.944109683652788e-5
<HG02425>	YRI2	7	False	77818002	8.92101204722957e-3	3.403025220374868e-5
<HG02425>	YRI2	8	False	77818002	7.4923986464872205e-3	3.2426100966867866e-5
<HG02425>	YRI2	9	False	77818002	6.416287687458747e-3	2.860333746878582e-5
<HG02425>	YRI2	10	False	77818002	5.514717349261768e-3	2.7128701374716137e-5
<12880A>	CEU2	2	True	10355947	4.5544307840155035e-2	1.0038797906067814e-4
<12880A>	CEU2	3	True	10355947	7.121522820327093e-2	1.3387709433220022e-4
<12880A>	CEU2	4	True	10355947	8.91032242672965e-2	1.5361869099084425e-4
<12880A>	CEU2	5	True	10355947	0.10269897571748252	1.7529628706023254e-4
<12880A>	CEU2	6	True	10355947	0.11347324959879446	1.9026747010621688e-4
<12880A>	CEU2	7	True	10355947	0.1222200107443817	2.0038580342115125e-4
<12880A>	CEU2	8	True	10355947	0.1295917698304172	2.0939884772139635e-4
<12880A>	CEU2	9	True	10355947	0.13593604319941804	2.172725414955932e-4
<12880A>	CEU2	10	True	10355947	0.14139904695171515	2.223894906095509e-4
<12880A>	FIN2	2	True	10355947	4.554974124390242e-2	1.0038494667628095e-4
<12880A>	FIN2	3	True	10355947	7.12209547798661e-2	1.3387150201453775e-4
<12880A>	FIN2	4	True	10355947	8.910775027868113e-2	1.53639865260139e-4
<12880A>	FIN2	5	True	10355947	0.10270139327354705	1.7532803535177686e-4
<12880A>	FIN2	6	True	10355947	0.11347339444310474	1.9029990356063487e-4
<12880A>	FIN2	7	True	10355947	0.12221769721739228	2.0042857985223605e-4
<12880A>	FIN2	8	True	10355947	0.1295876738722425	2.094547855290486e-4
<12880A>	FIN2	9	True	10355947	0.13592988756510682	2.1731621923190596e-4
<12880A>	FIN2	10	True	10355947	0.14139149016024458	2.2244420044165817e-4
<12880A>	GBR2	2	True	10355947	4.554477438547326e-2	1.0038996863922969e-4
<12880A>	GBR2	3	True	10355947	7.121616891111132e-2	1.338756602197503e-4
<12880A>	GBR2	4	True	10355947	8.910504013140542e-2	1.536392013039186e-4
<12880A>	GBR2	5	True	10355947	0.10270116161437036	1.7531683691422693e-4
<12880A>	GBR2	6	True	10355947	0.11347601104754333	1.90282074211672e-4
<12880A>	GBR2	7	True	10355947	0.1222229956534674	2.004086833548352e-4
<12880A>	GBR2	8	True	10355947	0.12959537032362708	2.0943475389776864e-4
<12880A>	GBR2	9	True	10355947	0.1359400371810244	2.173112346545463e-4
<12880A>	GBR2	10	True	10355947	0.1414035027192859	2.2245023326690776e-4
<12880A>	IBS2	2	True	10355947	4.5539865483411e-2	1.0037089056426832e-4
<12880A>	IBS2	3	True	10355947	7.120815793319628e-2	1.3386676612957293e-4
<12880A>	IBS2	4	True	10355947	8.909425482308672e-2	1.536229822542242e-4
<12880A>	IBS2	5	True	10355947	0.10268796553047539	1.7530573297730798e-4
<12880A>	IBS2	6	True	10355947	0.11346073995201117	1.902556371345417e-4
<12880A>	IBS2	7	True	10355947	0.12220573173582103	2.0036546074418183e-4
<12880A>	IBS2	8	True	10355947	0.12957644622204142	2.0937945428437408e-4
<12880A>	IBS2	9	True	10355947	0.1359192999603674	2.1725513865335788e-4
<12880A>	IBS2	10	True	10355947	0.14138123727361693	2.2236862873852478e-4
<12880A>	TSI2	2	True	10355947	4.553359257521991e-2	1.0036688663488715e-4
<12880A>	TSI2	3	True	10355947	7.120175535486085e-2	1.3386296124482397e-4
<12880A>	TSI2	4	True	10355947	8.908919906692504e-2	1.5362325072035222e-4
<12880A>	TSI2	5	True	10355947	0.10268493345624792	1.7531444919382432e-4
<12880A>	TSI2	6	True	10355947	0.11345951176422499	1.9028008752779713e-4
<12880A>	TSI2	7	True	10355947	0.1222062265055919	2.0040912299573648e-4
<12880A>	TSI2	8	True	10355947	0.12957822665749924	2.0943011584602232e-4
<12880A>	TSI2	9	True	10355947	0.13592291049218963	2.173054977760732e-4
<12880A>	TSI2	10	True	10355947	0.14138623279293858	2.2242596307652074e-4
<12880A>	CHB2	2	True	10355947	4.550637559861842e-2	1.0031758068799864e-4
<12880A>	CHB2	3	True	10355947	7.115164105826109e-2	1.338007483847642e-4
<12880A>	CHB2	4	True	10355947	8.901916478282934e-2	1.535650290486668e-4
<12880A>	CHB2	5	True	10355947	0.10259910475489174	1.7520031718817685e-4
<12880A>	CHB2	6	True	10355947	0.1133605713998855	1.901085925239296e-4
<12880A>	CHB2	7	True	10355947	0.12209673072653077	2.0024779580555976e-4
<12880A>	CHB2	8	True	10355947	0.12945936731181168	2.0929175538635198e-4
<12880A>	CHB2	9	True	10355947	0.1357959430565753	2.171744131654825e-4
<12880A>	CHB2	10	True	10355947	0.14125278513260475	2.2229651648583408e-4
<12880A>	YRI2	2	True	10355947	4.538052892516299e-2	9.983702154571789e-5
<12880A>	YRI2	3	True	10355947	7.088429571180806e-2	1.3291094911164282e-4
<12880A>	YRI2	4	True	10355947	8.860526457015719e-2	1.523576034207981e-4
<12880A>	YRI2	5	True	10355947	0.10203463998121323	1.7356691502683222e-4
<12880A>	YRI2	6	True	10355947	0.11264754077099508	1.8809998655766808e-4
<12880A>	YRI2	7	True	10355947	0.12123836854781336	1.978022838247678e-4
<12880A>	YRI2	8	True	10355947	0.1284591746908231	2.0651889631405083e-4
<12880A>	YRI2	9	True	10355947	0.13465588603800516	2.139508539435471e-4
<12880A>	YRI2	10	True	10355947	0.13997828540083357	2.1881636310827412e-4
<12881A>	CEU2	2	True	43213682	4.58446519632419e-2	8.008512393751181e-5
<12881A>	CEU2	3	True	43213682	7.17063262844232e-2	1.0894348694923798e-4
<12881A>	CEU2	4	True	43213682	8.967916855973887e-2	1.2689524565321175e-4
<12881A>	CEU2	5	True	43213682	0.10338496616757639	1.46730341078335e-4
<12881A>	CEU2	6	True	43213682	0.11428443834729642	1.6197209897234527e-4
<12881A>	CEU2	7	True	43213682	0.12315875629151259	1.725392158585674e-4
<12881A>	CEU2	8	True	43213682	0.1306123395883607	1.81747487371101e-4
<12881A>	CEU2	9	True	43213682	0.13700853667251867	1.9067383757395126e-4
<12881A>	CEU2	10	True	43213682	0.1425115440612481	1.957972436145344e-4
<12881A>	FIN2	2	True	43213682	4.58502224593983e-2	8.009082892562595e-5
<12881A>	FIN2	3	True	43213682	7.171210803001628e-2	1.0895020350686601e-4
<12881A>	FIN2	4	True	43213682	8.968381223030354e-2	1.2691391588148291e-4
<12881A>	FIN2	5	True	43213682	0.10338779710087997	1.4675357368377928e-4
<12881A>	FIN2	6	True	43213682	0.11428525591005126	1.6199651686905813e-4
<12881A>	FIN2	7	True	43213682	0.12315722637323187	1.7255706153564254e-4
<12881A>	FIN2	8	True	43213682	0.1306088702547266	1.817717794959972e-4
<12881A>	FIN2	9	True	43213682	0.1370030769898722	1.9068359530036554e-4
<12881A>	FIN2	10	True	43213682	0.14250461851506288	1.9580554384722733e-4
<12881A>	GBR2	2	True	43213682	4.584500679539003e-2	8.009100406300402e-5
<12881A>	GBR2	3	True	43213682	7.170712322603555e-2	1.0893801482085363e-4
<12881A>	GBR2	4	True	43213682	8.96807404654849e-2	1.2689532030417473e-4
<12881A>	GBR2	5	True	43213682	0.10338702762776504	1.467406432983639e-4
<12881A>	GBR2	6	True	43213682	0.114286977339853	1.619817948101458e-4
<12881A>	GBR2	7	True	43213682	0.12316166037049753	1.7255057901387796e-4
<12881A>	GBR2	8	True	43213682	0.13061570992281968	1.8176134680334067e-4
<12881A>	GBR2	9	True	43213682	0.13701222690005405	1.9068649862332156e-4
<12881A>	GBR2	10	True	43213682	0.14251560316142875	1.9581506463451793e-4
<12881A>	IBS2	2	True	43213682	4.58398762071082e-2	8.007569600694328e-5
<12881A>	IBS2	3	True	43213682	7.169876341258702e-2	1.0892889575597117e-4
<12881A>	IBS2	4	True	43213682	8.966949634145983e-2	1.268829694608873e-4
<12881A>	IBS2	5	True	43213682	0.10337342795407148	1.4672315859667998e-4
<12881A>	IBS2	6	True	43213682	0.11427141237792442	1.619617767094028e-4
<12881A>	IBS2	7	True	43213682	0.12314425501142195	1.725187341744234e-4
<12881A>	IBS2	8	True	43213682	0.13059633079920885	1.817234243407795e-4
<12881A>	IBS2	9	True	43213682	0.13699115589407676	1.906379124364952e-4
<12881A>	IBS2	10	True	43213682	0.14249282922764628	1.9574367465520506e-4
<12881A>	TSI2	2	True	43213682	4.583336261748914e-2	8.006645183956395e-5
<12881A>	TSI2	3	True	43213682	7.169193521802175e-2	1.089205472631414e-4
<12881A>	TSI2	4	True	43213682	8.96638945001152e-2	1.2688688640175282e-4
<12881A>	TSI2	5	True	43213682	0.10336980222848795	1.4674294748025763e-4
<12881A>	TSI2	6	True	43213682	0.11426940849318026	1.619972233045413e-4
<12881A>	TSI2	7	True	43213682	0.12314394360211264	1.7257060021101146e-4
<12881A>	TSI2	8	True	43213682	0.13059789996713603	1.8178724013864517e-4
<12881A>	TSI2	9	True	43213682	0.13699442073307555	1.907108681615249e-4
<12881A>	TSI2	10	True	43213682	0.1424976669811815	1.9582939283872743e-4
<12881A>	CHB2	2	True	43213682	4.5806542277169314e-2	8.005492349181503e-5
<12881A>	CHB2	3	True	43213682	7.16421264290077e-2	1.0889988360773814e-4
<12881A>	CHB2	4	True	43213682	8.959473486170709e-2	1.2686472699910574e-4
<12881A>	CHB2	5	True	43213682	0.10328476328033319	1.4666684858058996e-4
<12881A>	CHB2	6	True	43213682	0.11417117938721276	1.6189104707865518e-4
<12881A>	CHB2	7	True	43213682	0.12303453297889144	1.7244677191044218e-4
<12881A>	CHB2	8	True	43213682	0.130478858318278	1.8166002079521393e-4
<12881A>	CHB2	9	True	43213682	0.13686775186040626	1.9057450323476746e-4
<12881A>	CHB2	10	True	43213682	0.14236452054263476	1.9569902639501914e-4
<12881A>	YRI2	2	True	43213682	4.567971980990395e-2	7.959234309294531e-5
<12881A>	YRI2	3	True	43213682	7.137234629047519e-2	1.0802540001064971e-4
<12881A>	YRI2	4	True	43213682	8.917751371076457e-2	1.256436379484865e-4
